Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Recommended_Exercises,Exercise_Type_Details
45,Male,80.8,1.76,183,131,54,1.7,1102.0,Yoga,11.4,3.5,4,3,26.08,"One-Arm Kettlebell Para Press, Holman Feet-Elevated Plank with Shoulder Tap, Single-arm kettlebell clean and jerk","Type: Stretching, Equipment: Other, Level: Beginner"
28,Female,56.0,1.5,193,128,56,1.94,1242.0,Strength,16.7,2.7,5,3,24.89,"Tyler Holt Weighted Knee-To-Chest Crunch, Holman Hands Down Heel Click, Smith machine lunge sprint","Type: Strength, Equipment: Other, Level: Intermediate"
21,Male,101.2,1.84,181,132,50,1.3,944.0,Yoga,24.3,3.3,2,1,29.89,"Holman Towel Reverse Plank Jack, HM Alternating Lunge Reach, Dumbbell clean and press","Type: Stretching, Equipment: nan, Level: Beginner"
32,Female,56.6,1.57,170,167,72,1.65,1378.0,HIIT,15.7,2.7,4,3,22.96,"Romanian Deadlift With Dumbbells, MetaBurn Alternating Knee-to-Elbow Mountain Climber, Shuttle run","Type: Cardio, Equipment: Body Only, Level: Intermediate"
23,Female,40.9,1.75,167,145,61,0.82,594.0,Yoga,25.2,2.1,3,1,13.36,"Holman Boat with Weighted Cross Punch, Behind-the-head push-press, MetaBurn Janda Sit-Up","Type: Stretching, Equipment: Body Only, Level: Intermediate"
47,Male,127.8,1.65,198,157,60,0.77,598.0,Cardio,28.7,3.5,2,1,46.94,"Medicine ball jumping jill, Side Standing Long Jump, Banded Split Jerk","Type: Cardio, Equipment: Machine, Level: Intermediate"
55,Female,49.3,1.76,194,161,73,1.28,927.0,Strength,30.5,2.0,2,1,15.92,"Taylor Roll-Over Push-Up, Alternating standing glute stretch, Slow Jog","Type: Strength, Equipment: Other, Level: Intermediate"
19,Female,64.3,1.63,197,132,57,1.87,1234.0,Cardio,18.0,2.7,5,3,24.2,"30 Legs Standing Calf Raise, Stair climber, HM Air Squat","Type: Cardio, Equipment: Machine, Level: Intermediate"
32,Male,49.3,1.62,167,158,74,1.18,1025.0,Strength,29.3,2.5,3,2,18.79,"Standing Dumbbell Calf Raise, TRX Squat Jump, Single-Arm Push-Up","Type: Strength, Equipment: Barbell, Level: Intermediate"
28,Female,63.0,1.62,196,147,55,0.68,500.0,Strength,31.7,1.9,2,1,24.01,"Holman Crab Reach to Crab Kick, Holman Plate In-and-Out Push-Up, Weighted sissy squat","Type: Strength, Equipment: Dumbbell, Level: Intermediate"
25,Female,41.1,1.67,186,138,71,1.03,711.0,Yoga,31.9,2.4,3,2,14.74,"HM Inchworm, Holman Towel Burpee, Standing cable rear delt row","Type: Stretching, Equipment: Body Only, Level: Beginner"
43,Female,40.5,1.74,187,143,51,1.5,965.0,HIIT,32.9,2.2,3,2,13.38,"KV Bulgarian Split Squat, Holman Boat Pull-Over, Banded jump squat","Type: Cardio, Equipment: Body Only, Level: Intermediate"
22,Male,71.0,1.62,199,138,68,0.91,691.0,HIIT,21.2,3.5,2,1,27.05,"AM Bodyweight Squat, Box Squat with Bands, Sit-Up - Gethin Variation","Type: Cardio, Equipment: Body Only, Level: Intermediate"
23,Female,60.9,1.62,193,168,69,1.59,1336.0,Cardio,16.8,2.7,5,3,23.21,"Holman Stair Bear Crawl, FYR2 Kettlebell Goblet-Squat-Deadlift Complex, Reverse Diagonal Skaters","Type: Cardio, Equipment: Body Only, Level: Intermediate"
43,Female,64.7,1.66,191,132,69,1.88,1117.0,Yoga,19.8,2.7,4,3,23.48,"Kettlebell pass-through lunge, Decline plate sit-up twist, Seated dumbbell lateral raise","Type: Stretching, Equipment: Body Only, Level: Beginner"
21,Female,51.0,1.71,174,132,73,1.07,706.0,HIIT,34.2,2.2,3,2,17.44,"Sprawl frog kick, MetaBurn Side Crawler, Holman Weighted Burpee to Front Punch","Type: Cardio, Equipment: Body Only, Level: Intermediate"
36,Female,57.7,1.77,176,147,63,1.65,1213.0,Strength,19.4,2.7,4,3,18.42,"Forward Band Walk, UP Hamstring Curl, 30 Hanging Leg Raise With Dumbbell","Type: Strength, Equipment: Dumbbell, Level: Intermediate"
37,Male,76.9,1.82,192,121,50,1.49,992.0,Strength,24.5,2.8,4,2,23.22,"HM Low Lunge With External Twist And Arm Reach, Barbell glute bridge, Feet-elevated push-up on ball","Type: Strength, Equipment: Body Only, Level: Intermediate"
50,Male,80.5,1.77,175,129,59,1.85,1181.0,Yoga,14.3,3.5,4,3,25.7,"Holman Boat with Weighted Cross Punch, Inchworm, Holman Towel Straight Plank Hand Reach","Type: Stretching, Equipment: Body Only, Level: Beginner"
37,Female,73.3,1.74,188,141,65,1.03,726.0,Cardio,25.5,2.4,3,2,24.21,"Barbell Seated Calf Raise, Single-leg box squat, 90-degree jump squat","Type: Cardio, Equipment: Body Only, Level: Intermediate"
29,Female,49.0,1.57,168,132,53,1.33,878.0,Yoga,26.5,2.6,3,2,19.88,"Power clean, Single-arm cable front raise, Holman Alternating Crab Flip to Froggy Push-Up","Type: Stretching, Equipment: Bands, Level: Intermediate"
18,Male,114.5,1.97,192,128,60,1.03,725.0,Cardio,24.1,2.6,3,1,29.5,"Barbell thruster, Clean Deadlift, Holman Kettlebell Swing","Type: Cardio, Equipment: Body Only, Level: Beginner"
43,Male,81.0,1.78,188,152,65,1.58,1189.0,Yoga,12.4,3.5,5,3,25.56,"Side plank, BOSU cross-body crunch, Bent Over Shoulder Y","Type: Stretching, Equipment: nan, Level: Beginner"
31,Female,53.5,1.76,172,133,69,1.22,811.0,Strength,27.6,1.8,4,2,17.27,"Cross Over - With Bands, Standing cable crunch, Seated Barbell Curl","Type: Strength, Equipment: Machine, Level: Beginner"
55,Male,52.1,1.68,180,167,50,0.77,637.0,Yoga,23.6,3.0,3,1,18.46,"Cross-body mountain climber, One-Arm Cable Side Raise - Gethin Variation, HM Left Side Hollow Hold With Pulse","Type: Stretching, Equipment: Body Only, Level: Intermediate"
54,Female,70.1,1.52,180,139,65,0.76,475.0,HIIT,26.6,2.1,2,1,30.34,"Lower Back Curl, Squat with Bands, Exercise ball crunch","Type: Cardio, Equipment: Body Only, Level: Intermediate"
28,Male,86.9,1.78,164,134,68,1.29,951.0,HIIT,24.9,3.7,4,2,27.43,"Front Cone Hops (or hurdle hops), Holman Left Side Diagonal Burpee, Holman Bear Crawl to Froggy Push-Up","Type: Cardio, Equipment: Body Only, Level: Intermediate"
53,Male,73.4,1.76,169,151,70,1.09,815.0,Yoga,27.9,2.8,3,2,23.7,"Bent-knee reverse crunch, Single-leg balance and reach, Standing crossed-cable rear delt fly","Type: Stretching, Equipment: Body Only, Level: Beginner"
30,Male,90.0,1.66,165,152,71,1.32,1104.0,Cardio,26.6,2.1,4,2,32.66,"Push-jerk, FYR2 Banded Squat Hold-Pulse-Jump Complex, Hex-bar deadlift","Type: Cardio, Equipment: Body Only, Level: Intermediate"
20,Male,85.7,1.92,172,136,58,1.72,1287.0,Cardio,10.5,3.5,5,3,23.25,"Band front squat, HM Alternating Side Lunge, Weighted Squat","Type: Cardio, Equipment: Body Only, Level: Intermediate"
50,Female,70.4,1.55,160,143,58,0.73,470.0,Strength,29.9,2.7,2,1,29.3,"FYR Knees to Chest, 30 Legs Barbell Front Squat, Double-kettlebell shoulder press","Type: Strength, Equipment: Barbell, Level: Intermediate"
23,Male,57.7,1.71,179,149,58,1.15,942.0,Strength,27.0,3.4,3,2,19.73,"Chest Push (multiple response), Double Arm Cable Biceps Curl, 30 Arms Close-Grip Push-Up","Type: Strength, Equipment: Body Only, Level: Intermediate"
27,Male,75.7,1.76,167,132,66,0.68,494.0,Cardio,25.3,2.3,3,1,24.44,"HM Sumo Squat, Paul Carter Barbell Split Squat, Holman Kettlebell Squat Clean","Type: Cardio, Equipment: Body Only, Level: Intermediate"
22,Female,61.8,1.52,169,166,61,1.83,1519.0,Yoga,17.0,2.7,5,3,26.75,"HM Kettlebell Z-Press, FYR2 Kettlebell Hike, Single-arm lateral raise","Type: Stretching, Equipment: Body Only, Level: Intermediate"
40,Male,80.3,1.76,168,167,74,1.63,1497.0,Strength,13.1,3.5,5,3,25.92,"Holman Hip Raise with Alternating Kick, Banded Split Jerk, 30 Shoulders Barbell Shrug","Type: Strength, Equipment: Body Only, Level: Intermediate"
27,Male,104.3,1.68,162,135,62,1.28,950.0,Cardio,29.7,3.5,3,2,36.95,"All Fours Quad Stretch, In-out jump squat, Trail Running/Walking","Type: Cardio, Equipment: Other, Level: Intermediate"
19,Female,65.7,1.58,170,121,57,1.46,883.0,Cardio,25.9,1.9,3,2,26.32,"Landmine squat, Barbell reverse lunge, HM Bear Crawl","Type: Cardio, Equipment: Body Only, Level: Intermediate"
30,Male,120.3,1.96,171,136,65,0.66,494.0,Yoga,23.9,2.6,2,1,31.32,"FYR Hollow-Body Rock, Dumbbell Lying Rear Lateral Raise, Arnold press","Type: Stretching, Equipment: Body Only, Level: Intermediate"
57,Female,51.9,1.57,169,151,67,1.05,713.0,HIIT,29.1,2.6,3,2,21.06,"30 Legs Seated Leg Curl, FYR2 Explosive Kettlebell Jump Squat, Weighted Jump Squat","Type: Cardio, Equipment: Other, Level: Beginner"
19,Female,59.1,1.57,184,162,50,1.65,1336.0,Cardio,17.9,2.7,5,3,23.98,"Slide Jump Shot, Hack squat-, Snatch Deadlift","Type: Cardio, Equipment: Other, Level: Beginner"
37,Female,66.9,1.75,184,127,50,1.38,876.0,Strength,26.5,2.1,4,2,21.84,"Single-leg glute bridge, HM Side-Bend Pose, Medicine ball cowboy squat","Type: Strength, Equipment: Body Only, Level: Intermediate"
18,Female,66.9,1.75,170,122,61,0.94,573.0,Yoga,26.8,1.7,2,1,21.84,"UNS T-spine rotation with reach, HM Half-Up, Knee To Chest","Type: Stretching, Equipment: Body Only, Level: Intermediate"
54,Male,78.7,1.66,195,131,55,1.42,921.0,Yoga,22.9,2.6,3,2,28.56,"CM Forward Shoulder Press, Paul Carter Rear-Delt Fly, Alternating standing shoulder press","Type: Stretching, Equipment: Body Only, Level: Beginner"
26,Female,62.4,1.61,198,139,58,1.88,1307.0,Yoga,19.8,2.7,4,3,24.07,"Dumbbell Lying Rear Lateral Raise, Holman Right Diagonal Lunge to Overhead Press, 30 Hanging Toes-To-Bar","Type: Stretching, Equipment: Body Only, Level: Intermediate"
34,Male,102.1,1.71,185,135,72,0.96,713.0,HIIT,27.3,3.2,2,1,34.92,"Holman Elbow Plank Ninja, Side Hop-Sprint, Dumbbell jump squat with rotation","Type: Cardio, Equipment: Body Only, Level: Intermediate"
26,Male,51.9,2.0,173,133,54,0.75,549.0,HIIT,26.6,2.3,2,1,12.97,"Skin The Cat To Push-Up, Banded compass jump squat, MetaBurn Star Jump","Type: Cardio, Equipment: Machine, Level: Intermediate"
28,Male,58.3,2.0,198,135,65,1.32,980.0,Strength,28.2,3.0,4,2,14.57,"UP Incline Dumbbell Press, Alternating standing knee-pull stretch, Holman Left Leg 7-Up Crunch","Type: Strength, Equipment: Body Only, Level: Intermediate"
32,Male,89.8,1.92,199,168,67,1.93,1783.0,Strength,10.6,3.5,4,3,24.36,"Suspended Leg Curl, HM Side-Plank with Kick, Weighted donkey calf raise","Type: Strength, Equipment: Body Only, Level: Intermediate"
41,Male,101.1,1.83,160,162,66,0.79,634.0,Yoga,28.6,3.2,2,1,30.19,"Barbell roll-out, Alternating Hang Clean, Medicine ball pass","Type: Stretching, Equipment: Body Only, Level: Beginner"
55,Male,118.6,1.72,163,168,67,0.77,640.0,Strength,25.9,2.6,3,1,40.09,"Bar shoulder extension stretch, Arnold press, Holman Feet-Elevated Couch Hill Climber","Type: Strength, Equipment: Body Only, Level: Intermediate"
52,Male,84.8,1.85,189,152,50,1.19,895.0,Cardio,23.4,3.2,2,1,24.78,"MetaBurn Side-To-Side Lunge, Holman Bear Crawl to Froggy Push-Up, HM Bear Crawl","Type: Cardio, Equipment: Machine, Level: Intermediate"
47,Male,80.0,1.77,171,149,68,0.72,531.0,HIIT,28.2,3.5,3,1,25.54,"Narrow-stance leg press, Dumbbell thruster, Ab Wheel Roll-Out - Gethin Variation","Type: Cardio, Equipment: Machine, Level: Intermediate"
48,Male,73.1,1.83,194,131,71,1.05,681.0,Yoga,28.0,2.8,4,2,21.83,"Exercise ball knee roll-in, 30 Shoulders Single-Arm Bent-Over Cable Reverse Fly, Bear crawl shoulder tap","Type: Stretching, Equipment: Body Only, Level: Intermediate"
22,Male,117.3,1.68,172,134,57,1.24,914.0,Yoga,28.5,2.7,3,2,41.56,"Hand shift plank, Holman Straight Plank with Hand Tap, Holman Plate Burpee","Type: Stretching, Equipment: Body Only, Level: Intermediate"
31,Female,77.4,1.71,190,137,52,1.26,863.0,Cardio,26.2,1.8,4,2,26.47,"Calf Stretch Elbows Against Wall, Dumbbell sumo squat, Sandbag Load","Type: Cardio, Equipment: Body Only, Level: Intermediate"
28,Female,72.9,1.67,197,147,74,1.13,831.0,Cardio,34.7,2.2,3,2,26.14,"On-Your-Back Quad Stretch, 30 Legs Lying Leg Curl, Holman Flying Squat Thrust","Type: Cardio, Equipment: Other, Level: Intermediate"
26,Female,71.2,1.5,182,142,54,1.15,816.0,Cardio,34.6,2.6,2,1,31.64,"Single-leg knee-tap squat, Treadmill jogging, Stairmaster","Type: Cardio, Equipment: Body Only, Level: Beginner"
51,Male,88.2,1.62,163,133,72,1.56,1027.0,Cardio,11.8,3.5,4,3,33.61,"Barbell back squat to box, HM Pigeon Stretch, MetaBurn Curtsy Lunge","Type: Cardio, Equipment: Machine, Level: Intermediate"
29,Female,75.6,1.8,175,149,57,1.31,976.0,Yoga,25.7,1.9,4,2,23.33,"Alternating dumbbell front raise, HM Shoulder Stretch, King Maker Dumbbell Shrug","Type: Stretching, Equipment: Body Only, Level: Intermediate"
52,Female,57.9,1.56,166,152,68,1.66,1135.0,HIIT,15.8,2.7,4,3,23.79,"Holman Elbow Plank Roll, 30 Legs Smith Machine Squat, Holman Straight Plank Donkey Kick","Type: Cardio, Equipment: Body Only, Level: Intermediate"
52,Female,70.6,1.58,181,164,67,1.02,753.0,HIIT,34.9,2.0,3,2,28.28,"Side Bridge, Barbell front squat to back squat, Snatch from Blocks","Type: Cardio, Equipment: Other, Level: Intermediate"
18,Male,118.6,1.64,188,134,67,0.94,693.0,Cardio,25.6,2.7,3,1,44.1,"Total Fitness Lateral Lunge, Single-arm kettlebell front squat, Burpee","Type: Cardio, Equipment: Machine, Level: Beginner"
57,Male,55.7,1.99,170,126,70,1.13,705.0,Strength,23.6,3.0,3,2,14.07,"30 Arms Seated Biceps Curl, Scapular push-up, UN Forward Lunge","Type: Strength, Equipment: Other, Level: Intermediate"
39,Male,102.3,1.94,192,134,50,0.89,656.0,Yoga,22.9,2.4,3,1,27.18,"Pallof press with rotation, HM Hollow-Body Pulse, Suspended Reverse Crunch","Type: Stretching, Equipment: nan, Level: Beginner"
46,Male,72.6,1.87,188,161,64,1.31,1044.0,HIIT,22.6,3.4,4,2,20.76,"Superhero burpee, Power clean, UN Barbell Front Squat","Type: Cardio, Equipment: Body Only, Level: Intermediate"
25,Female,63.8,1.68,198,165,67,0.95,784.0,Cardio,31.6,1.9,2,1,22.6,"Runner's Stretch, Jump Squat, Standing calf raise-","Type: Cardio, Equipment: Body Only, Level: Beginner"
28,Female,67.3,1.67,171,157,74,0.61,479.0,Strength,29.2,2.3,3,1,24.13,"Banded dip, Shuttle run training, Bird dog-","Type: Strength, Equipment: Body Only, Level: Intermediate"
58,Female,59.3,1.58,166,165,56,1.97,1463.0,Strength,19.8,2.7,4,3,23.75,"MetaBurn Fast Feet To Push-Up, Seated triceps press, Holman Weighted Burpee to Belly Touch to Standing T","Type: Strength, Equipment: Body Only, Level: Intermediate"
54,Female,70.7,1.57,198,163,65,1.14,836.0,Cardio,31.8,2.1,3,1,28.68,"Holman Left Reverse Lunge, Holman Plyometric Jump to 180 Jump, Single-arm dumbbell front squat","Type: Cardio, Equipment: Other, Level: Intermediate"
31,Male,86.9,1.69,185,130,65,1.72,1230.0,Yoga,14.0,3.5,4,3,30.43,"30 Shoulder Tap, Hanging Bar Good Morning, Inchworm","Type: Stretching, Equipment: Body Only, Level: Intermediate"
47,Male,98.2,1.9,199,148,64,0.76,557.0,HIIT,22.9,3.0,3,1,27.2,"Standing Leg Curl, Holman Half Jack to 180 Jump, Holman Weighted Left Side Diagonal Pike","Type: Cardio, Equipment: Body Only, Level: Intermediate"
52,Male,63.6,1.62,168,150,55,1.3,965.0,Strength,20.8,2.3,4,2,24.23,"Rusin Banded Over-And-Back, 30 Arms Cable Straight-Bar Push-Down, Flutter kick","Type: Strength, Equipment: Body Only, Level: Intermediate"
38,Female,45.2,1.68,193,144,58,1.01,727.0,HIIT,29.9,2.4,3,2,16.01,"Holman Right Split Squat, Holman Straight Plank Quick Reach, AM Jump Squat","Type: Cardio, Equipment: Body Only, Level: Beginner"
54,Male,117.2,1.62,172,143,56,1.04,736.0,HIIT,23.1,2.3,4,2,44.66,"Side Jackknife, Double-kettlebell alternating lunge to clean, Split Squat with Dumbbells","Type: Cardio, Equipment: Body Only, Level: Beginner"
22,Male,107.4,1.74,195,138,63,1.34,1017.0,Strength,22.0,2.2,2,1,35.47,"Standing Inner-Biceps Curl, 30 Shoulders Cable Rope Face Pull, 30 Hanging Oblique Crunch","Type: Strength, Equipment: Body Only, Level: Intermediate"
36,Female,59.1,1.78,184,121,60,0.85,514.0,Cardio,34.5,2.2,2,1,18.65,"Forward lunge, Heaving Snatch Balance, Front Squats With Two Kettlebells","Type: Cardio, Equipment: Body Only, Level: Intermediate"
31,Female,53.3,1.64,183,141,70,0.57,402.0,Strength,29.4,2.4,3,1,19.82,"Holman Right Side Diagonal Burpee, HM Right Calf-Spike Sumo Pulse, FYR Kettlebell Power Clean","Type: Strength, Equipment: Body Only, Level: Intermediate"
43,Male,46.2,1.63,176,139,65,1.18,812.0,Strength,21.7,2.1,2,1,17.39,"Holman Heavy Triceps Press to Overhead Press, UNS Foam Roll, Holman Weighted Burpee to Pike","Type: Strength, Equipment: Body Only, Level: Beginner"
21,Male,67.0,1.61,161,152,74,1.32,1104.0,Yoga,22.0,2.1,3,2,25.85,"Holman Elbow Plank to Stacked Plank Hip Drop, Reverse lunge, Sumo deadlift","Type: Stretching, Equipment: Body Only, Level: Beginner"
42,Male,86.3,1.77,172,127,55,1.77,1113.0,HIIT,11.4,3.5,4,3,27.55,"Shoulder tap, Bear crawl push-up, MetaBurn Dumbbell Russian Twist","Type: Cardio, Equipment: Body Only, Level: Intermediate"
59,Male,85.5,1.67,190,144,71,1.99,1418.0,Cardio,15.0,3.5,5,3,30.66,"Reverse Diagonal Skaters, Muscle Beach Skip, Double Under","Type: Cardio, Equipment: Body Only, Level: Beginner"
42,Male,70.2,1.87,188,165,65,1.38,1127.0,HIIT,22.7,3.4,3,2,20.07,"Dumbbell Pistol Squat, Holman Diagonal Squat Thrust to Renegade Forward Punch, Holman Weighted Killer Abs with Overhead Press","Type: Cardio, Equipment: Other, Level: Beginner"
35,Male,127.1,1.62,187,128,69,1.02,718.0,Strength,23.3,3.4,4,2,48.43,"Reach crunch, Holman Feet-Elevated Plank Reach, Knees tucked crunch","Type: Strength, Equipment: Body Only, Level: Intermediate"
57,Female,75.6,1.67,186,153,65,1.05,723.0,Cardio,31.6,1.8,3,2,27.11,"KV Dumbbell Lunges, Taylor Single-Arm Kettlebell Front Squat, 30 Legs Leg Press","Type: Cardio, Equipment: Machine, Level: Intermediate"
25,Female,62.6,1.65,174,142,61,1.2,852.0,Cardio,27.9,2.2,3,1,22.99,"Fast Kick With Arm Circles, Hybrid deadlift, Standing Calf Raise Facing Hack Squat Machine - Gethin Variation","Type: Cardio, Equipment: Body Only, Level: Intermediate"
56,Female,55.7,1.53,190,124,66,1.91,1066.0,Cardio,16.1,2.7,5,3,23.79,"Holman Bear Crawl to Froggy Push-Up, AM Leg Press, 30 Legs Single-Leg Leg Press","Type: Cardio, Equipment: Body Only, Level: Intermediate"
57,Male,96.1,1.74,199,144,54,1.21,862.0,Cardio,21.6,2.8,3,2,31.74,"Holman Left Split Squat, Seated Leg Press, Muscle Beach Spin Kick","Type: Cardio, Equipment: Body Only, Level: Intermediate"
31,Female,76.7,1.62,174,127,74,1.39,883.0,Yoga,28.1,2.3,4,2,29.23,"Chair Leg Extended Stretch, FYR Dumbbell Arnold Press, Holman Seated Killer Abs","Type: Stretching, Equipment: Foam Roll, Level: Intermediate"
49,Male,57.2,1.89,192,135,62,1.14,762.0,Cardio,21.1,3.5,2,1,16.01,"Smith Machine Calf Raise, Plate push, Banded squat toe tap","Type: Cardio, Equipment: Body Only, Level: Intermediate"
55,Male,69.9,1.81,179,167,57,1.2,992.0,Strength,20.2,2.1,4,2,21.34,"Barbell Squat To A Bench, Holman Weighted Squat Jump, Holman Squat Tap to Hop","Type: Strength, Equipment: Body Only, Level: Intermediate"
50,Female,67.9,1.77,171,164,73,1.03,760.0,Yoga,33.0,2.4,3,2,21.67,"HM Right Knee-Up, Dumbbell Fix Dumbbell Single-Arm Snatch, 30 Side Plank On Ball","Type: Stretching, Equipment: nan, Level: Beginner"
40,Male,87.9,1.87,196,134,54,1.96,1445.0,Strength,10.7,3.5,5,3,25.14,"AM Chest Dips, Dumbbell preacher curl, 30 Shoulders Pec-Deck Reverse Fly","Type: Strength, Equipment: Body Only, Level: Intermediate"
32,Male,102.8,1.98,168,120,61,1.24,818.0,Strength,27.8,2.8,3,2,26.22,"Holman Traveling Low Jack to Belly Touch, Dumbbell Pistol Squat, FYR Bear Crawl Shoulder Tap","Type: Strength, Equipment: Bands, Level: Intermediate"
50,Female,51.8,1.5,182,141,58,1.32,838.0,HIIT,33.0,2.2,3,1,23.02,"Holman Stair Toe Tap, HM Right Side Hollow Hold with Pulse, Janda Sit-Up","Type: Cardio, Equipment: Body Only, Level: Intermediate"
42,Female,57.7,1.57,167,122,52,1.83,1005.0,Cardio,17.7,2.7,4,3,23.41,"Rack Deadlift - Gethin Variation, Trail Running/Walking, Holman Weighted Half Jack to Biceps Curl","Type: Cardio, Equipment: Body Only, Level: Intermediate"
34,Female,66.5,1.69,191,157,52,0.81,636.0,Cardio,28.1,2.3,3,1,23.28,"Treadmill running, HM Alternating Side Lunge, Sled Push","Type: Cardio, Equipment: Machine, Level: Beginner"
50,Male,95.4,1.61,173,133,50,1.16,764.0,Strength,21.5,3.6,4,2,36.8,"HM Bicycle, HM Slow Sit-Up, X-body V-up","Type: Strength, Equipment: Dumbbell, Level: Beginner"
19,Female,69.2,1.6,186,155,74,1.17,907.0,Cardio,32.4,1.6,3,1,27.03,"Clean Pull, Clean, KV Dumbbell Lunges","Type: Cardio, Equipment: Machine, Level: Beginner"
31,Female,66.6,1.67,184,137,71,1.02,699.0,Yoga,31.0,1.5,4,2,23.88,"Side plank hip dip, Elbow plank, Plate lateral raise","Type: Stretching, Equipment: Body Only, Level: Intermediate"
57,Male,83.4,1.65,172,166,67,1.57,1290.0,HIIT,13.3,3.5,4,3,30.63,"Holman Split Lunge, Barbell squat with plate slide, Holman Lunge Jump to Squat Jump","Type: Cardio, Equipment: Machine, Level: Beginner"
57,Female,43.8,1.75,180,160,73,1.39,1001.0,Cardio,25.1,1.7,2,1,14.3,"Holman Squat to Left-Arm Overhead Press, Holman Plyometric Jump, TBS Barbell Front Squat","Type: Cardio, Equipment: Other, Level: Intermediate"
56,Female,64.2,1.69,190,137,61,1.99,1227.0,Cardio,19.6,2.7,5,3,22.48,"Single-leg balance and reach, HM Walking Frankenstein, Boss Everline Dumbbell Lunge Jump","Type: Cardio, Equipment: Machine, Level: Intermediate"
23,Female,44.1,1.62,196,122,58,0.58,354.0,Yoga,25.7,2.7,2,1,16.8,"Total Fitness Dumbbell Farmer's Carry, Elbow plank jack, HM Left Side Hollow Hold With Pulse","Type: Stretching, Equipment: nan, Level: Beginner"
23,Male,87.3,1.91,164,129,58,1.87,1327.0,HIIT,11.8,3.5,5,3,23.93,"FYR Sprawl Frog Kick, Recumbent Bike, UNS Foam Roll Thigh","Type: Cardio, Equipment: Body Only, Level: Intermediate"
